"Date","Time","Group Name","Latitude","Longitude","Altitude","Transect #","Hole Diameter"
"11/07/2016","2:07:55 PM","red jj","-25.56474281","153.06819003","158.699996948242","15","35"
"11/07/2016","2:09:19 PM","red jj","-25.56500072","153.06826364","161.300003051758","15","40"
"11/07/2016","2:10:57 PM","red jj","-25.56539413","153.06842894","162.100006103516","15","35"
"11/07/2016","2:15:57 PM","red jj","-25.56539413","153.06842894","162.100006103516","15","0"
"11/07/2016","2:20:10 PM","red jj","-25.56800727","153.07128833","151.800003051758","13","0"
"11/07/2016","2:21:10 PM","red jj","-25.56800727","153.07128833","151.800003051758","13","30"
"11/07/2016","2:22:29 PM","red jj","-25.56829235","153.07167584","159.399993896484","13","30"
"11/07/2016","2:23:52 PM","red jj","-25.56853692","153.07182407","157.800003051758","13","15"
"11/07/2016","2:24:37 PM","red jj","-25.56860434","153.07187978","157.899993896484","13","30"
"11/07/2016","2:25:03 PM","red jj","-25.56861492","153.07190896","159.600006103516","13","30"
"11/07/2016","2:25:25 PM","red jj","-25.56862038","153.07191798","159.199996948242","13","25"
"11/07/2016","2:29:16 PM","red jj","-25.56948696","153.07246748","152.100006103516","13","30"
"11/07/2016","2:29:19 PM","red jj","-25.56949449","153.07246462","152.199996948242","13","40"
"11/07/2016","2:29:42 PM","red jj","-25.56949508","153.07248484","151.699996948242","13","30"
"11/07/2016","2:33:17 PM","red jj","-25.57017395","153.07306236","158.199996948242","13","30"
"11/07/2016","2:33:47 PM","red jj","-25.57016045","153.07305666","155.899993896484","13","15"
"11/07/2016","2:33:50 PM","red jj","-25.5701603","153.07305681","155.899993896484","13","15"
"11/07/2016","2:34:38 PM","red jj","-25.57027888","153.07317064","159.399993896484","13","35"
"11/07/2016","2:35:38 PM","red jj","-25.57027888","153.07317064","159.399993896484","13","0"
"11/07/2016","2:42:46 PM","red jj","-25.57366665","153.07375258","165.399993896484","11","40"
"11/07/2016","2:44:24 PM","red jj","-25.57394446","153.07379492","167.5","11","10"
"11/07/2016","2:46:55 PM","red jj","-25.57460773","153.07389604","164.5","11","25"
"11/07/2016","2:52:51 PM","red jj","-25.57621288","153.07367529","162.899993896484","11","25"
"11/07/2016","2:53:51 PM","red jj","-25.57621288","153.07367529","162.899993896484","11","0"
